Transaction ID,Product ID,Customer ID,Order Date,Quantity,Unit Price,Total Amount,Order Status
50356,3003,10869,2023-05-24 00:11:41.180154,2,110.0,220.0,Completed
50357,3047,10898,2023-05-30 00:11:41.180154,1,279.0,279.0,Completed
50358,3012,10406,2023-06-08 00:11:41.180154,5,50.0,250.0,Completed
50359,3008,10267,2023-05-28 00:11:41.180154,3,28.0,84.0,Completed
50360,3005,10561,2023-06-10 00:11:41.180154,2,100.0,200.0,Completed
50361,3047,10907,2023-06-12 00:11:41.180154,2,279.0,558.0,Completed
50362,3034,10204,2023-05-22 00:11:41.180154,1,17.0,17.0,Completed
50363,3035,10606,2023-06-08 00:11:41.180154,1,99.0,99.0,Completed
50364,3021,10615,2023-06-07 00:11:41.180154,5,45.0,225.0,Completed
50365,3020,10736,2023-06-02 00:11:41.180154,2,99.0,198.0,Completed
50366,3004,10127,2023-05-28 00:11:41.180154,3,45.0,135.0,Completed
50367,3024,10721,2023-05-25 00:11:41.180154,3,12.0,36.0,Completed
50368,3010,10906,2023-05-31 00:11:41.180154,5,19.0,95.0,Completed
50369,3048,10186,2023-06-09 00:11:41.180154,4,30.0,120.0,Completed
50370,3038,10236,2023-05-26 00:11:41.180154,3,6.0,18.0,Completed
50371,3018,10972,2023-06-12 00:11:41.180154,5,30.0,150.0,Completed
50372,3006,10187,2023-05-16 00:11:41.180154,2,25.0,50.0,Completed
50373,3038,10837,2023-06-03 00:11:41.180154,5,6.0,30.0,Completed
50374,3005,10474,2023-05-22 00:11:41.180154,2,100.0,200.0,Completed
50375,3007,10243,2023-06-03 00:11:41.180154,4,250.0,1000.0,Completed
50376,3008,10861,2023-06-05 00:11:41.180154,5,28.0,140.0,Completed
50377,3024,10426,2023-06-08 00:11:41.180154,4,12.0,48.0,Completed
50378,3038,10504,2023-06-08 00:11:41.180154,2,6.0,12.0,Completed
50379,3013,10359,2023-06-08 00:11:41.180154,2,179.0,358.0,Cancelled
50380,3003,10566,2023-06-05 00:11:41.180154,5,110.0,550.0,Completed
50381,3020,10171,2023-06-11 00:11:41.180154,1,99.0,99.0,Completed
50382,3036,10386,2023-06-09 00:11:41.180154,1,17.0,17.0,Completed
50383,3008,10968,2023-06-11 00:11:41.180154,2,28.0,56.0,Completed
50384,3008,10250,2023-05-16 00:11:41.180154,2,28.0,56.0,Completed
50385,3047,10646,2023-05-27 00:11:41.180154,4,279.0,1116.0,Completed
50386,3047,10314,2023-05-31 00:11:41.180154,5,279.0,1395.0,Completed
50387,3050,10768,2023-06-02 00:11:41.180154,1,75.0,75.0,Cancelled
50388,3039,10127,2023-06-01 00:11:41.180154,1,399.0,399.0,Completed
50389,3007,10969,2023-05-16 00:11:41.180154,3,250.0,750.0,Completed
50390,3008,10436,2023-05-19 00:11:41.180154,1,28.0,28.0,Completed
50391,3014,10233,2023-06-04 00:11:41.180154,2,48.0,96.0,Completed
50392,3013,10081,2023-06-10 00:11:41.180154,3,179.0,537.0,Cancelled
50393,3047,10179,2023-05-28 00:11:41.180154,3,279.0,837.0,Completed
50394,3038,10507,2023-06-07 00:11:41.180154,2,6.0,12.0,Completed
50395,3034,10326,2023-06-05 00:11:41.180154,1,17.0,17.0,Cancelled
50396,3007,10812,2023-05-28 00:11:41.180154,4,250.0,1000.0,Completed
50397,3045,10412,2023-05-17 00:11:41.180154,4,129.0,516.0,Completed
50398,3041,10243,2023-05-18 00:11:41.180154,2,18.0,36.0,Completed
50399,3007,10595,2023-06-03 00:11:41.180154,3,250.0,750.0,Completed
50400,3043,10716,2023-05-23 00:11:41.180154,1,13.0,13.0,Completed
50401,3011,10177,2023-05-31 00:11:41.180154,5,140.0,700.0,Completed
50402,3003,10179,2023-06-06 00:11:41.180154,1,110.0,110.0,Completed
50403,3030,10046,2023-06-06 00:11:41.180154,5,14.0,70.0,Completed
50404,3030,10738,2023-05-16 00:11:41.180154,3,14.0,42.0,Completed
50405,3004,10653,2023-06-09 00:11:41.180154,2,45.0,90.0,Completed
50406,3013,10454,2023-05-21 00:11:41.180154,3,179.0,537.0,Completed
50407,3050,10826,2023-06-06 00:11:41.180154,4,75.0,300.0,Completed
50408,3031,10797,2023-06-10 00:11:41.180154,2,35.0,70.0,Completed
50409,3035,10555,2023-05-17 00:11:41.180154,3,99.0,297.0,Completed
50410,3008,10859,2023-06-11 00:11:41.180154,2,28.0,56.0,Completed
50411,3003,10200,2023-06-09 00:11:41.180154,5,110.0,550.0,Completed
50412,3011,10116,2023-05-16 00:11:41.180154,3,140.0,420.0,Completed
50413,3010,10261,2023-05-23 00:11:41.180154,4,19.0,76.0,Completed
50414,3009,10064,2023-05-29 00:11:41.180154,4,40.0,160.0,Cancelled
50415,3007,10513,2023-06-06 00:11:41.180154,5,250.0,1250.0,Completed
50416,3025,10932,2023-05-25 00:11:41.180154,5,10.0,50.0,Completed
50417,3014,10052,2023-05-18 00:11:41.180154,1,48.0,48.0,Completed
50418,3039,10121,2023-06-07 00:11:41.180154,4,399.0,1596.0,Completed
50419,3007,10432,2023-05-26 00:11:41.180154,4,250.0,1000.0,Completed
50420,3020,10929,2023-05-16 00:11:41.180154,1,99.0,99.0,Completed
50421,3001,10299,2023-06-09 00:11:41.180154,3,449.0,1347.0,Completed
50422,3020,10490,2023-05-18 00:11:41.180154,2,99.0,198.0,Completed
50423,3001,10053,2023-06-02 00:11:41.180154,4,449.0,1796.0,Completed
50424,3049,10151,2023-05-18 00:11:41.180154,1,10.0,10.0,Completed
50425,3038,10990,2023-06-04 00:11:41.180154,1,6.0,6.0,Completed
50426,3020,10960,2023-05-25 00:11:41.180154,1,99.0,99.0,Completed
50427,3003,10004,2023-06-08 00:11:41.180154,1,110.0,110.0,Completed
50428,3027,10948,2023-05-21 00:11:41.180154,5,60.0,300.0,Completed
50429,3036,10619,2023-05-24 00:11:41.180154,2,17.0,34.0,Completed
50430,3007,10858,2023-05-20 00:11:41.180154,4,250.0,1000.0,Completed
50431,3025,10436,2023-05-24 00:11:41.180154,4,10.0,40.0,Completed
50432,3039,10504,2023-06-10 00:11:41.180154,4,399.0,1596.0,Completed
50433,3037,10474,2023-05-23 00:11:41.180154,3,199.0,597.0,Completed
50434,3038,10659,2023-05-22 00:11:41.180154,5,6.0,30.0,Completed
50435,3043,10137,2023-05-25 00:11:41.180154,2,13.0,26.0,Completed
50436,3046,10039,2023-06-11 00:11:41.180154,3,35.0,105.0,Completed
50437,3018,10285,2023-05-26 00:11:41.180154,4,30.0,120.0,Completed
50438,3025,10716,2023-05-20 00:11:41.180154,5,10.0,50.0,Completed
50439,3038,10199,2023-06-07 00:11:41.180154,5,6.0,30.0,Completed
50440,3032,10672,2023-05-21 00:11:41.180154,3,19.0,57.0,Completed
50441,3050,10969,2023-06-08 00:11:41.180154,3,75.0,225.0,Completed
50442,3001,10105,2023-05-26 00:11:41.180154,2,449.0,898.0,Completed
50443,3015,10672,2023-05-27 00:11:41.180154,4,35.0,140.0,Completed
50444,3011,10422,2023-06-03 00:11:41.180154,2,140.0,280.0,Completed
50445,3010,10858,2023-05-16 00:11:41.180154,5,19.0,95.0,Completed
50446,3008,10184,2023-05-30 00:11:41.180154,2,28.0,56.0,Completed
50447,3034,10694,2023-06-11 00:11:41.180154,1,17.0,17.0,Completed
50448,3003,10815,2023-05-20 00:11:41.180154,4,110.0,440.0,Completed
50449,3035,10943,2023-06-06 00:11:41.180154,3,99.0,297.0,Completed
50450,3032,10682,2023-06-10 00:11:41.180154,4,19.0,76.0,Completed
50451,3010,10484,2023-06-04 00:11:41.180154,4,19.0,76.0,Completed
50452,3010,10595,2023-06-02 00:11:41.180154,4,19.0,76.0,Completed
50453,3029,10861,2023-06-10 00:11:41.180154,1,49.0,49.0,Completed
50454,3036,10541,2023-06-04 00:11:41.180154,5,17.0,85.0,Completed
50455,3043,10039,2023-06-06 00:11:41.180154,2,13.0,26.0,Completed
50456,3042,10924,2023-05-17 00:11:41.180154,5,16.0,80.0,Completed
50457,3048,10689,2023-06-10 00:11:41.180154,3,30.0,90.0,Completed
50458,3025,10680,2023-05-19 00:11:41.180154,1,10.0,10.0,Completed
50459,3045,10212,2023-06-08 00:11:41.180154,5,129.0,645.0,Completed
50460,3039,10647,2023-05-28 00:11:41.180154,3,399.0,1197.0,Completed
50461,3044,10389,2023-06-07 00:11:41.180154,5,45.0,225.0,Completed
50462,3001,10632,2023-05-31 00:11:41.180154,1,449.0,449.0,Completed
50463,3048,10114,2023-05-18 00:11:41.180154,4,30.0,120.0,Completed
50464,3020,10646,2023-05-27 00:11:41.180154,2,99.0,198.0,Completed
50465,3038,10999,2023-06-10 00:11:41.180154,4,6.0,24.0,Completed
50466,3005,10054,2023-05-27 00:11:41.180154,4,100.0,400.0,Completed
50467,3017,10977,2023-06-08 00:11:41.180154,4,22.0,88.0,Completed
50468,3011,10397,2023-05-25 00:11:41.180154,1,140.0,140.0,Completed
50469,3012,10861,2023-05-16 00:11:41.180154,1,50.0,50.0,Completed
50470,3005,10775,2023-06-06 00:11:41.180154,1,100.0,100.0,Completed
50471,3039,10537,2023-06-01 00:11:41.180154,2,399.0,798.0,Cancelled
50472,3001,10742,2023-05-26 00:11:41.180154,2,449.0,898.0,Completed
50473,3013,10870,2023-06-10 00:11:41.180154,2,179.0,358.0,Completed
50474,3007,10396,2023-05-21 00:11:41.180154,2,250.0,500.0,Completed
50475,3026,10315,2023-06-08 00:11:41.180154,1,148.0,148.0,Completed
50476,3010,10660,2023-05-29 00:11:41.180154,5,19.0,95.0,Completed
50477,3010,10797,2023-05-22 00:11:41.180154,2,19.0,38.0,Completed
50478,3020,10759,2023-06-03 00:11:41.180154,1,99.0,99.0,Completed
50479,3030,10790,2023-05-27 00:11:41.180154,2,14.0,28.0,Cancelled
50480,3005,10415,2023-05-19 00:11:41.180154,4,100.0,400.0,Completed
50481,3007,10806,2023-06-01 00:11:41.180154,4,250.0,1000.0,Completed
50482,3010,10120,2023-06-04 00:11:41.180154,4,19.0,76.0,Completed
50483,3048,10524,2023-05-27 00:11:41.180154,1,30.0,30.0,Completed
50484,3017,10008,2023-05-21 00:11:41.180154,5,22.0,110.0,Completed
50485,3027,10314,2023-05-18 00:11:41.180154,5,60.0,300.0,Completed
50486,3009,10365,2023-05-23 00:11:41.180154,1,40.0,40.0,Completed
50487,3020,10390,2023-05-27 00:11:41.180154,2,99.0,198.0,Completed
50488,3002,10708,2023-05-29 00:11:41.180154,4,40.0,160.0,Completed
50489,3001,10385,2023-05-29 00:11:41.180154,4,449.0,1796.0,Completed
50490,3020,10428,2023-06-07 00:11:41.180154,5,99.0,495.0,Completed
50491,3018,10236,2023-05-31 00:11:41.180154,2,30.0,60.0,Completed
50492,3006,10368,2023-05-26 00:11:41.180154,2,25.0,50.0,Completed
50493,3032,10227,2023-06-12 00:11:41.180154,1,19.0,19.0,Completed
50494,3050,10081,2023-05-20 00:11:41.180154,4,75.0,300.0,Completed
50495,3017,10575,2023-06-01 00:11:41.180154,5,22.0,110.0,Completed
50496,3028,10661,2023-05-29 00:11:41.180154,4,35.0,140.0,Completed
50497,3048,10595,2023-05-18 00:11:41.180154,2,30.0,60.0,Completed
50498,3041,10446,2023-05-25 00:11:41.180154,2,18.0,36.0,Completed
50499,3020,10379,2023-06-02 00:11:41.180154,2,99.0,198.0,Completed
50500,3035,10853,2023-06-03 00:11:41.180154,4,99.0,396.0,Completed
50501,3005,10507,2023-05-19 00:11:41.180154,5,100.0,500.0,Completed
50502,3022,10463,2023-06-11 00:11:41.180154,5,50.0,250.0,Completed
50503,3011,10035,2023-06-09 00:11:41.180154,1,140.0,140.0,Completed
50504,3007,10332,2023-05-29 00:11:41.180154,2,250.0,500.0,Completed
50505,3019,10379,2023-05-25 00:11:41.180154,2,20.0,40.0,Completed
50506,3005,10394,2023-05-27 00:11:41.180154,3,100.0,300.0,Completed
50507,3032,10552,2023-06-09 00:11:41.180154,1,19.0,19.0,Completed
50508,3020,10513,2023-06-07 00:11:41.180154,5,99.0,495.0,Completed
50509,3023,10576,2023-06-05 00:11:41.180154,5,20.0,100.0,Completed
50510,3006,10760,2023-05-20 00:11:41.180154,5,25.0,125.0,Completed
50511,3006,10800,2023-06-03 00:11:41.180154,1,25.0,25.0,Completed
50512,3025,10724,2023-06-04 00:11:41.180154,3,10.0,30.0,Completed
50513,3050,10949,2023-05-25 00:11:41.180154,3,75.0,225.0,Completed
50514,3004,10025,2023-05-20 00:11:41.180154,1,45.0,45.0,Completed
50515,3012,10198,2023-06-12 00:11:41.180154,3,50.0,150.0,Completed
50516,3043,10008,2023-05-23 00:11:41.180154,2,13.0,26.0,Completed
50517,3002,10632,2023-06-11 00:11:41.180154,3,40.0,120.0,Completed
50518,3043,10893,2023-05-31 00:11:41.180154,4,13.0,52.0,Completed
50519,3022,10242,2023-06-05 00:11:41.180154,3,50.0,150.0,Completed
50520,3018,10923,2023-05-18 00:11:41.180154,4,30.0,120.0,Completed
50521,3013,10068,2023-06-08 00:11:41.180154,5,179.0,895.0,Completed
50522,3012,10932,2023-05-30 00:11:41.180154,3,50.0,150.0,Completed
50523,3013,10350,2023-05-16 00:11:41.180154,5,179.0,895.0,Completed
50524,3044,10113,2023-06-05 00:11:41.180154,4,45.0,180.0,Completed
50525,3034,10468,2023-05-28 00:11:41.180154,5,17.0,85.0,Completed
50526,3031,10250,2023-05-31 00:11:41.180154,2,35.0,70.0,Completed
50527,3038,10272,2023-05-26 00:11:41.180154,3,6.0,18.0,Completed
50528,3010,10283,2023-06-10 00:11:41.180154,4,19.0,76.0,Completed
50529,3028,10796,2023-05-17 00:11:41.180154,1,35.0,35.0,Completed
50530,3020,10517,2023-05-16 00:11:41.180154,4,99.0,396.0,Completed
50531,3037,10293,2023-05-30 00:11:41.180154,4,199.0,796.0,Completed
50532,3013,10578,2023-06-07 00:11:41.180154,2,179.0,358.0,Completed
50533,3029,10721,2023-05-21 00:11:41.180154,3,49.0,147.0,Completed
50534,3043,10265,2023-05-24 00:11:41.180154,3,13.0,39.0,Completed
50535,3018,10402,2023-05-17 00:11:41.180154,2,30.0,60.0,Completed
50536,3002,10121,2023-06-08 00:11:41.180154,3,40.0,120.0,Completed
50537,3022,10187,2023-06-07 00:11:41.180154,1,50.0,50.0,Completed
50538,3015,10681,2023-05-31 00:11:41.180154,2,35.0,70.0,Completed
50539,3031,10187,2023-05-23 00:11:41.180154,5,35.0,175.0,Completed
50540,3047,10508,2023-06-07 00:11:41.180154,1,279.0,279.0,Completed
50541,3020,10717,2023-06-07 00:11:41.180154,4,99.0,396.0,Completed
50542,3020,10114,2023-05-23 00:11:41.180154,1,99.0,99.0,Completed
50543,3030,10537,2023-05-19 00:11:41.180154,1,14.0,14.0,Completed
50544,3004,10250,2023-05-20 00:11:41.180154,3,45.0,135.0,Completed
50545,3010,10954,2023-06-05 00:11:41.180154,2,19.0,38.0,Completed
50546,3045,10468,2023-06-03 00:11:41.180154,5,129.0,645.0,Completed
50547,3031,10797,2023-05-30 00:11:41.180154,2,35.0,70.0,Completed
50548,3001,10525,2023-06-05 00:11:41.180154,2,449.0,898.0,Completed
50549,3007,10053,2023-06-06 00:11:41.180154,5,250.0,1250.0,Completed
50550,3031,10616,2023-05-19 00:11:41.180154,1,35.0,35.0,Completed
50551,3036,10948,2023-06-03 00:11:41.180154,1,17.0,17.0,Completed
50552,3041,10574,2023-05-26 00:11:41.180154,4,18.0,72.0,Completed
50553,3012,10806,2023-06-05 00:11:41.180154,3,50.0,150.0,Completed
50554,3046,10882,2023-06-04 00:11:41.180154,5,35.0,175.0,Cancelled
50555,3024,10229,2023-06-12 00:11:41.180154,1,12.0,12.0,Cancelled
50556,3032,10204,2023-06-04 00:11:41.180154,5,19.0,95.0,Completed
50557,3027,10578,2023-05-25 00:11:41.180154,4,60.0,240.0,Completed
50558,3005,10400,2023-05-28 00:11:41.180154,4,100.0,400.0,Completed
50559,3048,10818,2023-06-05 00:11:41.180154,4,30.0,120.0,Completed
50560,3005,10898,2023-05-27 00:11:41.180154,1,100.0,100.0,Completed
50561,3010,10352,2023-06-12 00:11:41.180154,4,19.0,76.0,Completed
50562,3039,10235,2023-06-06 00:11:41.180154,5,399.0,1995.0,Completed
50563,3028,10772,2023-06-09 00:11:41.180154,4,35.0,140.0,Completed
50564,3041,10266,2023-05-18 00:11:41.180154,5,18.0,90.0,Completed
50565,3022,10807,2023-05-17 00:11:41.180154,2,50.0,100.0,Completed
50566,3016,10406,2023-05-25 00:11:41.180154,5,60.0,300.0,Completed
50567,3046,10659,2023-05-18 00:11:41.180154,4,35.0,140.0,Completed
50568,3001,10105,2023-05-25 00:11:41.180154,1,449.0,449.0,Completed
50569,3042,10610,2023-06-10 00:11:41.180154,2,16.0,32.0,Completed
50570,3009,10432,2023-05-28 00:11:41.180154,3,40.0,120.0,Completed
50571,3042,10555,2023-06-08 00:11:41.180154,4,16.0,64.0,Completed
50572,3006,10179,2023-05-18 00:11:41.180154,2,25.0,50.0,Completed
50573,3025,10738,2023-06-04 00:11:41.180154,4,10.0,40.0,Cancelled
50574,3044,10852,2023-05-19 00:11:41.180154,2,45.0,90.0,Completed
50575,3020,10213,2023-06-07 00:11:41.180154,2,99.0,198.0,Completed
50576,3036,10105,2023-05-27 00:11:41.180154,4,17.0,68.0,Completed
50577,3039,10034,2023-05-20 00:11:41.180154,3,399.0,1197.0,Cancelled
50578,3035,10622,2023-06-09 00:11:41.180154,1,99.0,99.0,Completed
50579,3046,10576,2023-05-24 00:11:41.180154,4,35.0,140.0,Completed
50580,3020,10524,2023-06-05 00:11:41.180154,5,99.0,495.0,Completed
50581,3007,10229,2023-06-01 00:11:41.180154,4,250.0,1000.0,Completed
50582,3001,10386,2023-06-12 00:11:41.180154,4,449.0,1796.0,Completed
50583,3010,10569,2023-05-24 00:11:41.180154,2,19.0,38.0,Completed
50584,3006,10482,2023-05-23 00:11:41.180154,1,25.0,25.0,Completed
50585,3024,10990,2023-05-23 00:11:41.180154,1,12.0,12.0,Completed
50586,3007,10134,2023-05-28 00:11:41.180154,3,250.0,750.0,Completed
50587,3001,10704,2023-06-02 00:11:41.180154,1,449.0,449.0,Completed
50588,3001,10397,2023-05-23 00:11:41.180154,3,449.0,1347.0,Completed
50589,3041,10409,2023-05-24 00:11:41.180154,3,18.0,54.0,Completed
50590,3027,10724,2023-05-19 00:11:41.180154,3,60.0,180.0,Completed
50591,3015,10693,2023-06-10 00:11:41.180154,2,35.0,70.0,Completed
50592,3044,10992,2023-05-30 00:11:41.180154,1,45.0,45.0,Completed
50593,3002,10127,2023-05-26 00:11:41.180154,3,40.0,120.0,Completed
50594,3049,10113,2023-05-16 00:11:41.180154,4,10.0,40.0,Completed
50595,3028,10728,2023-06-03 00:11:41.180154,3,35.0,105.0,Completed
50596,3007,10551,2023-05-23 00:11:41.180154,5,250.0,1250.0,Completed
50597,3031,10265,2023-05-31 00:11:41.180154,5,35.0,175.0,Completed
50598,3036,10088,2023-06-09 00:11:41.180154,5,17.0,85.0,Cancelled
50599,3019,10092,2023-05-29 00:11:41.180154,1,20.0,20.0,Completed
50600,3042,10892,2023-05-27 00:11:41.180154,5,16.0,80.0,Completed
50601,3006,10193,2023-06-09 00:11:41.180154,1,25.0,25.0,Completed
50602,3011,10309,2023-05-19 00:11:41.180154,3,140.0,420.0,Completed
50603,3003,10222,2023-05-29 00:11:41.180154,2,110.0,220.0,Completed
50604,3008,10352,2023-06-07 00:11:41.180154,2,28.0,56.0,Completed
50605,3009,10076,2023-05-23 00:11:41.180154,1,40.0,40.0,Completed
50606,3045,10507,2023-05-30 00:11:41.180154,3,129.0,387.0,Completed
50607,3003,10075,2023-06-01 00:11:41.180154,1,110.0,110.0,Completed
50608,3019,10794,2023-05-18 00:11:41.180154,4,20.0,80.0,Completed
50609,3023,10231,2023-05-23 00:11:41.180154,2,20.0,40.0,Completed
50610,3044,10518,2023-06-10 00:11:41.180154,3,45.0,135.0,Completed
50611,3050,10873,2023-05-26 00:11:41.180154,3,75.0,225.0,Completed
50612,3036,10632,2023-05-18 00:11:41.180154,2,17.0,34.0,Completed
50613,3048,10513,2023-05-19 00:11:41.180154,5,30.0,150.0,Completed
50614,3038,10314,2023-05-30 00:11:41.180154,2,6.0,12.0,Completed
50615,3048,10323,2023-05-19 00:11:41.180154,4,30.0,120.0,Completed
50616,3033,10669,2023-06-30 00:11:41.180154,2,40.0,80.0,Completed
50617,3003,10997,2023-07-13 00:11:41.180154,3,110.0,330.0,Completed
50618,3018,10649,2023-07-11 00:11:41.180154,2,30.0,60.0,Completed
50619,3029,10531,2023-06-17 00:11:41.180154,5,49.0,245.0,Completed
50620,3015,10736,2023-06-18 00:11:41.180154,2,35.0,70.0,Completed
50621,3011,10446,2023-07-02 00:11:41.180154,4,140.0,560.0,Completed
50622,3025,10068,2023-06-24 00:11:41.180154,3,10.0,30.0,Completed
50623,3046,10536,2023-07-13 00:11:41.180154,4,35.0,140.0,Completed
50624,3001,10950,2023-06-23 00:11:41.180154,5,449.0,2245.0,Completed
50625,3037,10184,2023-07-11 00:11:41.180154,1,199.0,199.0,Completed
50626,3034,10689,2023-06-17 00:11:41.180154,1,17.0,17.0,Completed
50627,3048,10199,2023-07-12 00:11:41.180154,2,30.0,60.0,Completed
50628,3046,10514,2023-07-04 00:11:41.180154,1,35.0,35.0,Cancelled
50629,3036,10105,2023-06-18 00:11:41.180154,1,17.0,17.0,Completed
50630,3022,10432,2023-07-11 00:11:41.180154,4,50.0,200.0,Completed
50631,3007,10756,2023-06-19 00:11:41.180154,3,250.0,750.0,Completed
50632,3023,10338,2023-06-21 00:11:41.180154,1,20.0,20.0,Completed
50633,3037,10654,2023-07-01 00:11:41.180154,4,199.0,796.0,Cancelled
50634,3044,10787,2023-06-21 00:11:41.180154,4,45.0,180.0,Completed
50635,3038,10923,2023-06-24 00:11:41.180154,2,6.0,12.0,Completed
50636,3007,10231,2023-06-17 00:11:41.180154,2,250.0,500.0,Cancelled
50637,3027,10394,2023-07-01 00:11:41.180154,3,60.0,180.0,Completed
50638,3014,10158,2023-06-17 00:11:41.180154,4,48.0,192.0,Completed
50639,3001,10993,2023-06-20 00:11:41.180154,4,449.0,1796.0,Completed
50640,3007,10923,2023-06-23 00:11:41.180154,5,250.0,1250.0,Completed
50641,3004,10518,2023-07-01 00:11:41.180154,3,45.0,135.0,Completed
50642,3041,10821,2023-07-02 00:11:41.180154,5,18.0,90.0,Completed
50643,3010,10507,2023-06-21 00:11:41.180154,3,19.0,57.0,Completed
50644,3012,10609,2023-06-23 00:11:41.180154,5,50.0,250.0,Completed
50645,3048,10095,2023-06-17 00:11:41.180154,3,30.0,90.0,Completed
50646,3017,10756,2023-07-10 00:11:41.180154,3,22.0,66.0,Completed
50647,3001,10122,2023-06-23 00:11:41.180154,1,449.0,449.0,Completed
50648,3011,10808,2023-07-12 00:11:41.180154,5,140.0,700.0,Completed
50649,3005,10774,2023-07-04 00:11:41.180154,2,100.0,200.0,Completed
50650,3004,10717,2023-06-21 00:11:41.180154,2,45.0,90.0,Completed
50651,3003,10046,2023-07-11 00:11:41.180154,3,110.0,330.0,Completed
50652,3027,10281,2023-07-08 00:11:41.180154,1,60.0,60.0,Completed
50653,3007,10253,2023-06-20 00:11:41.180154,5,250.0,1250.0,Completed
50654,3016,10359,2023-06-25 00:11:41.180154,5,60.0,300.0,Completed
50655,3042,10093,2023-06-18 00:11:41.180154,1,16.0,16.0,Completed
50656,3019,10932,2023-06-23 00:11:41.180154,5,20.0,100.0,Completed
50657,3045,10530,2023-06-16 00:11:41.180154,4,129.0,516.0,Completed
50658,3021,10281,2023-07-11 00:11:41.180154,2,45.0,90.0,Completed
50659,3018,10390,2023-07-11 00:11:41.180154,2,30.0,60.0,Completed
50660,3036,10428,2023-06-20 00:11:41.180154,1,17.0,17.0,Completed
50661,3002,10572,2023-07-13 00:11:41.180154,1,40.0,40.0,Completed
50662,3003,10504,2023-07-08 00:11:41.180154,3,110.0,330.0,Completed
50663,3030,10919,2023-06-26 00:11:41.180154,1,14.0,14.0,Completed
50664,3020,10483,2023-06-21 00:11:41.180154,2,99.0,198.0,Completed
50665,3038,10992,2023-07-06 00:11:41.180154,4,6.0,24.0,Completed
50666,3045,10836,2023-07-08 00:11:41.180154,5,129.0,645.0,Completed
50667,3017,10204,2023-07-12 00:11:41.180154,5,22.0,110.0,Completed
50668,3027,10924,2023-07-09 00:11:41.180154,3,60.0,180.0,Completed
50669,3021,10119,2023-07-09 00:11:41.180154,2,45.0,90.0,Completed
50670,3050,10805,2023-06-28 00:11:41.180154,5,75.0,375.0,Completed
50671,3041,10379,2023-06-26 00:11:41.180154,5,18.0,90.0,Completed
50672,3045,10870,2023-06-19 00:11:41.180154,5,129.0,645.0,Completed
